,,BTC
,close,daily_return
time,,
2017-09-06,4592.25,0.03245816
2017-09-07,4584.82,-0.001617943
2017-09-08,4285.21,-0.065348258
2017-09-09,4245.61,-0.009241087
2017-09-10,4132.66,-0.026603951
2017-09-11,4164.98,0.007820629
2017-09-12,4130.96,-0.008168106
2017-09-13,3883.65,-0.05986744
2017-09-14,3100.67,-0.201609311
2017-09-15,3587.94,0.157149906
2017-09-16,3606.28,0.005111568
2017-09-17,3553.43,-0.014654991
2017-09-18,4012.29,0.129131571
2017-09-19,3898.93,-0.028253192
2017-09-20,3858.02,-0.010492622
2017-09-21,3628.06,-0.059605704
2017-09-22,3622.18,-0.001620701
2017-09-23,3763.41,0.038990332
2017-09-24,3672.31,-0.02420677
2017-09-25,3866.71,0.052936707
2017-09-26,3852.94,-0.003561167
2017-09-27,4134.21,0.073001396
2017-09-28,4134.88,0.000162062
2017-09-29,4130.42,-0.001078629
2017-09-30,4297.79,0.040521303
2017-10-01,4347.58,0.011585024
2017-10-02,4383.33,0.008222965
2017-10-03,4319.07,-0.014660087
2017-10-04,4231.46,-0.020284459
2017-10-05,4290.38,0.013924272
2017-10-06,4347.55,0.01332516
2017-10-07,4405.02,0.013218939
2017-10-08,4562.32,0.035709259
2017-10-09,4758.72,0.043048274
2017-10-10,4769.48,0.002261112
2017-10-11,4807.93,0.008061675
2017-10-12,5331.62,0.108922135
2017-10-13,5610.49,0.052304928
2017-10-14,5679.22,0.012250267
2017-10-15,5684.05,0.000850469
2017-10-16,5728.93,0.007895779
2017-10-17,5643.86,-0.014849195
2017-10-18,5592.78,-0.009050543
2017-10-19,5696.38,0.018523883
2017-10-20,5952.77,0.045009287
2017-10-21,6043.97,0.015320599
2017-10-22,6003.46,-0.006702548
2017-10-23,5959.98,-0.00724249
2017-10-24,5550.08,-0.068775399
2017-10-25,5704.87,0.027889688
2017-10-26,5883.05,0.031232964
2017-10-27,5775.52,-0.018277934
2017-10-28,5734.31,-0.007135288
2017-10-29,6123.55,0.067879135
2017-10-30,6104.39,-0.003128904
2017-10-31,6368.65,0.043290157
2017-11-01,6714.79,0.054350608
2017-11-02,7059.79,0.05137912
2017-11-03,7234.74,0.02478119
2017-11-04,7390.54,0.021534983
2017-11-05,7416.27,0.003481478
2017-11-06,7103.05,-0.042234169
2017-11-07,7166.74,0.008966571
2017-11-08,7461.82,0.041173532
2017-11-09,7186.29,-0.036925308
2017-11-10,6656.84,-0.073675012
2017-11-11,6365.4,-0.043780533
2017-11-12,5866.51,-0.078375279
2017-11-13,6423.09,0.094874124
2017-11-14,6652.22,0.035672862
2017-11-15,7297.67,0.097027759
2017-11-16,7814.94,0.070881528
2017-11-17,7783.54,-0.004017945
2017-11-18,7827.63,0.005664518
2017-11-19,8011.15,0.023445155
2017-11-20,8220.51,0.026133576
2017-11-21,8114.13,-0.012940803
2017-11-22,8257.12,0.017622345
2017-11-23,8117.66,-0.016889666
2017-11-24,8278.13,0.019768012
2017-11-25,8743.16,0.056175731
2017-11-26,9342.99,0.06860563
2017-11-27,9831.4,0.052275556
2017-11-28,10257.07,0.043296987
2017-11-29,9875.89,-0.03716266
2017-11-30,10406.19,0.053696426
2017-12-01,10995.72,0.056651858
2017-12-02,11162.55,0.015172267
2017-12-03,11256.7,0.008434453
2017-12-04,11634.98,0.033604875
2017-12-05,12174.25,0.046349027
2017-12-06,13876.47,0.139821344
2017-12-07,18491.18,0.332556479
2017-12-08,16908,-0.085618116
2017-12-09,15266.43,-0.097088361
2017-12-10,15808.51,0.035507974
2017-12-11,17106.51,0.082107675
2017-12-12,17249.92,0.008383358
2017-12-13,16525.04,-0.042022224
2017-12-14,16865.36,0.020594201
2017-12-15,17978.63,0.066009264
2017-12-16,19665.39,0.093820274
2017-12-17,19423.58,-0.012296222
2017-12-18,19188.05,-0.012125983
2017-12-19,18174.19,-0.052838095
2017-12-20,17059.89,-0.061312224
2017-12-21,16355.24,-0.041304487
2017-12-22,14084.82,-0.138819119
2017-12-23,15241.92,0.082152275
2017-12-24,14451.11,-0.051883883
2017-12-25,14302.75,-0.010266339
2017-12-26,16616.68,0.161782175
2017-12-27,16373.08,-0.014659968
2017-12-28,15067.9,-0.079714996
2017-12-29,15096.56,0.001902057
2017-12-30,13620.36,-0.097783866
2017-12-31,14839.59,0.089515255
2018-01-01,14093.61,-0.050269583
2018-01-02,15321.93,0.087154391
2018-01-03,15583.89,0.017097063
2018-01-04,15976.37,0.025184983
2018-01-05,18336.92,0.147752587
2018-01-06,18343.66,0.000367564
2018-01-07,17039.87,-0.071075783
2018-01-08,15900.37,-0.066872576
2018-01-09,15604.72,-0.018593907
2018-01-10,15509.27,-0.006116739
2018-01-11,14050.57,-0.094053427
2018-01-12,14759.29,0.050440658
2018-01-13,15193.31,0.029406564
2018-01-14,14476.59,-0.047173394
2018-01-15,14412,-0.004461686
2018-01-16,11723.91,-0.186517485
2018-01-17,11415.39,-0.026315453
2018-01-18,11569.42,0.013493188
2018-01-19,11758.47,0.016340491
2018-01-20,13260.27,0.127720698
2018-01-21,11703.5,-0.117401079
2018-01-22,10991.6,-0.060827957
2018-01-23,10894,-0.008879508
2018-01-24,11277.12,0.035167982
2018-01-25,11225.25,-0.004599579
2018-01-26,11044.91,-0.016065566
2018-01-27,11456.21,0.037238873
2018-01-28,11665.7,0.018286152
2018-01-29,11157.66,-0.043549894
2018-01-30,11095.21,-0.005597052
2018-01-31,9989.69,-0.099639394
2018-02-01,10114.5,0.012493881
2018-02-02,9070.56,-0.10321222
2018-02-03,8830.16,-0.026503325
2018-02-04,8994.91,0.018657646
2018-02-05,8315.52,-0.075530494
2018-02-06,6852.05,-0.175992602
2018-02-07,7711.22,0.125388752
2018-02-08,7611.61,-0.012917541
2018-02-09,8208.57,0.07842756
2018-02-10,8650.72,0.053864437
2018-02-11,8574.68,-0.00879002
2018-02-12,8168.64,-0.047353371
2018-02-13,8911.4,0.090928233
2018-02-14,8518.27,-0.044115403
2018-02-15,9428.03,0.106801029
2018-02-16,10112.58,0.072607957
2018-02-17,10155.28,0.004222464
2018-02-18,11006.65,0.083835207
2018-02-19,10523.43,-0.04390255
2018-02-20,11103.09,0.055082801
2018-02-21,11502.38,0.035962061
2018-02-22,9973.59,-0.132910754
2018-02-23,10032.86,0.005942695
2018-02-24,10301.88,0.02681389
2018-02-25,9742.63,-0.054286208
2018-02-26,9699.52,-0.004424883
2018-02-27,10355.58,0.067638399
2018-02-28,10709.39,0.034166121
2018-03-01,10346.66,-0.033870276
2018-03-02,10859.55,0.049570586
2018-03-03,11098.08,0.021964999
2018-03-04,11356.04,0.02324366
2018-03-05,11286.68,-0.006107763
2018-03-06,11526.42,0.021240967
2018-03-07,10727.72,-0.069292981
2018-03-08,9999.68,-0.067865306
2018-03-09,9420.85,-0.057884852
2018-03-10,9276.34,-0.01533938
2018-03-11,8890.87,-0.041554104
2018-03-12,9512.46,0.069913293
2018-03-13,9232.71,-0.029408796
2018-03-14,9216.53,-0.001752465
2018-03-15,8307.22,-0.098660776
2018-03-16,8359.37,0.006277672
2018-03-17,8520.01,0.019216759
2018-03-18,8063.41,-0.053591486
2018-03-19,8217.84,0.019151947
2018-03-20,8640.52,0.05143444
2018-03-21,8926.82,0.03313458
2018-03-22,8970.32,0.004872956
2018-03-23,8736.39,-0.026078222
2018-03-24,8824.59,0.010095703
2018-03-25,8621.15,-0.023053762
2018-03-26,8478.64,-0.016530277
2018-03-27,8186.2,-0.034491381
2018-03-28,7836.76,-0.042686472
2018-03-29,7930.78,0.011997305
2018-03-30,7126.9,-0.101362035
2018-03-31,6897.27,-0.03222018
2018-04-01,6975.28,0.011310272
2018-04-02,6836.57,-0.01988594
2018-04-03,7080.42,0.035668471
2018-04-04,7464.36,0.054225597
2018-04-05,6845.32,-0.082932763
2018-04-06,6855.42,0.001475461
2018-04-07,6628.75,-0.033064349
2018-04-08,6884.48,0.038578918
2018-04-09,6984.81,0.014573359
2018-04-10,6778.49,-0.029538384
2018-04-11,6829.32,0.00749872
2018-04-12,6925.1,0.014024822
2018-04-13,7836.4,0.131593768
2018-04-14,7845.75,0.00119315
2018-04-15,7897.72,0.006623968
2018-04-16,8258.07,0.045627092
2018-04-17,8031,-0.02749674
2018-04-18,7873.64,-0.019594073
2018-04-19,8097.42,0.028421416
2018-04-20,8277.46,0.022234243
2018-04-21,8499.45,0.026818613
2018-04-22,8878.43,0.044588768
2018-04-23,8769.01,-0.012324251
2018-04-24,8881.39,0.012815586
2018-04-25,9716.49,0.094028074
2018-04-26,8825.2,-0.091729627
2018-04-27,9221.87,0.044947423
2018-04-28,8940.38,-0.030524178
2018-04-29,9249.66,0.034593608
2018-04-30,9325.63,0.008213275
2018-05-01,9198.19,-0.013665565
2018-05-02,9024.39,-0.018895022
2018-05-03,9122.65,0.010888271
2018-05-04,9551.14,0.046969905
2018-05-05,9634.54,0.008731942
2018-05-06,9766.24,0.013669568
2018-05-07,9583.87,-0.018673512
2018-05-08,9308.27,-0.02875665
2018-05-09,9149.52,-0.017054727
2018-05-10,9248.96,0.01086833
2018-05-11,8969.94,-0.030167716
2018-05-12,8405.56,-0.062919038
2018-05-13,8480.58,0.008925045
2018-05-14,8683.99,0.023985388
2018-05-15,8696.97,0.001494705
2018-05-16,8473.35,-0.025712403
2018-05-17,8343.13,-0.015368184
2018-05-18,8056.05,-0.034409149
2018-05-19,8202.83,0.018219847
2018-05-20,8180.63,-0.002706383
2018-05-21,8443.26,0.032103884
2018-05-22,8355,-0.010453308
2018-05-23,8009.3,-0.041376421
2018-05-24,7556.32,-0.056556753
2018-05-25,7563.44,0.000942258
2018-05-26,7472.02,-0.012087093
2018-05-27,7328.87,-0.019158139
2018-05-28,7326.64,-0.000304276
2018-05-29,7111.07,-0.029422764
2018-05-30,7451.23,0.047835277
2018-05-31,7380.85,-0.00944542
2018-06-01,7460.17,0.01074673
2018-06-02,7487.08,0.003607156
2018-06-03,7567.51,0.010742506
2018-06-04,7639.88,0.009563251
2018-06-05,7463.65,-0.023067116
2018-06-06,7569.01,0.014116418
2018-06-07,7605.58,0.004831543
2018-06-08,7613.78,0.001078156
2018-06-09,7561.17,-0.00690984
2018-06-10,7415,-0.019331664
2018-06-11,6767.5,-0.087322994
2018-06-12,6880.13,0.016642778
2018-06-13,6581.83,-0.043356739
2018-06-14,6334.1,-0.037638468
2018-06-15,6644.72,0.049039327
2018-06-16,6406.81,-0.035804368
2018-06-17,6478.82,0.011239603
2018-06-18,6418.85,-0.009256315
2018-06-19,6677.53,0.040300054
2018-06-20,6708.68,0.004664899
2018-06-21,6714.38,0.000849646
2018-06-22,6690.83,-0.003507398
2018-06-23,6088.58,-0.090011254
2018-06-24,6169.44,0.013280601
2018-06-25,6159.71,-0.001577129
2018-06-26,6241.85,0.013335043
2018-06-27,6069.87,-0.027552729
2018-06-28,6117.04,0.007771171
2018-06-29,5879.99,-0.038752403
2018-06-30,6182.26,0.05140655
2018-07-01,6366.5,0.029801399
2018-07-02,6312.88,-0.00842221
2018-07-03,6595.55,0.04477671
2018-07-04,6497.61,-0.014849406
2018-07-05,6562.72,0.010020608
2018-07-06,6537.74,-0.003806349
2018-07-07,6603.29,0.010026401
2018-07-08,6759.84,0.023707879
2018-07-09,6700.64,-0.008757604
2018-07-10,6648.26,-0.007817164
2018-07-11,6303.38,-0.051875228
2018-07-12,6373.23,0.011081356
2018-07-13,6230.59,-0.022381116
2018-07-14,6248.4,0.002858477
2018-07-15,6246.14,-0.000361693
2018-07-16,6349.7,0.01657984
2018-07-17,6741.69,0.061733625
2018-07-18,7303.37,0.083314421
2018-07-19,7334.77,0.004299385
2018-07-20,7442.8,0.014728478
2018-07-21,7331.87,-0.014904337
2018-07-22,7379.14,0.006447196
2018-07-23,7395.87,0.002267202
2018-07-24,7705,0.041797652
2018-07-25,8422.37,0.093104478
2018-07-26,8144.55,-0.032985965
2018-07-27,7929.08,-0.026455728
2018-07-28,8145.33,0.027273025
2018-07-29,8192.14,0.005746851
2018-07-30,8197.59,0.000665272
2018-07-31,8185.92,-0.001423589
2018-08-01,7738.25,-0.054687805
2018-08-02,7612.3,-0.01627629
2018-08-03,7540.63,-0.009415026
2018-08-04,7411.67,-0.017102019
2018-08-05,7009.01,-0.054327837
2018-08-06,7036.61,0.003937789
2018-08-07,6926.12,-0.015702163
2018-08-08,6711.73,-0.030953839
2018-08-09,6259.53,-0.067374582
2018-08-10,6531.25,0.04340901
2018-08-11,6166.59,-0.05583311
2018-08-12,6205.22,0.006264402
2018-08-13,6318.41,0.018241094
2018-08-14,6284,-0.00544599
2018-08-15,6212.23,-0.011421069
2018-08-16,6267.77,0.008940429
2018-08-17,6309.39,0.00664032
2018-08-18,6566.72,0.040785242
2018-08-19,6382.06,-0.028120584
2018-08-20,6475.49,0.014639474
2018-08-21,6242.88,-0.035921606
2018-08-22,6467.27,0.035943347
2018-08-23,6336.66,-0.020195538
2018-08-24,6521.07,0.029102082
2018-08-25,6684.38,0.025043436
2018-08-26,6736.04,0.007728465
2018-08-27,6728.29,-0.001150528
2018-08-28,6911.1,0.027170351
2018-08-29,7075.98,0.023857273
2018-08-30,7046.75,-0.004130877
2018-08-31,7024.15,-0.003207152
2018-09-01,7027.63,0.000495434
2018-09-02,7211.27,0.026131142
2018-09-03,7305.27,0.013035152
2018-09-04,7260.9,-0.006073697
2018-09-05,7359.46,0.013574075
2018-09-06,6764.93,-0.08078446
2018-09-07,6498.28,-0.03941652
2018-09-08,6397.82,-0.015459475
2018-09-09,6181.19,-0.033859971
2018-09-10,6260.76,0.012872926
2018-09-11,6308.14,0.007567771
2018-09-12,6278.92,-0.00463211
2018-09-13,6330.57,0.008225937
2018-09-14,6486.46,0.024624955
2018-09-15,6500.01,0.002088967
2018-09-16,6530.22,0.004647685
2018-09-17,6506.25,-0.003670627
2018-09-18,6250.12,-0.039366763
2018-09-19,6347.07,0.015511702
2018-09-20,6383.75,0.005779045
2018-09-21,6491.89,0.016939886
2018-09-22,6753.83,0.040348804
2018-09-23,6747.03,-0.001006836
2018-09-24,6711.03,-0.005335681
2018-09-25,6596.19,-0.017112127
2018-09-26,6441.31,-0.023480221
2018-09-27,6462.8,0.003336278
2018-09-28,6704.7,0.037429597
2018-09-29,6634.77,-0.010429997
2018-09-30,6606.07,-0.004325696
2018-10-01,6626.04,0.003022977
2018-10-02,6598.84,-0.004105016
2018-10-03,6524.61,-0.011248947
2018-10-04,6499.26,-0.00388529
2018-10-05,6578.7,0.01222293
2018-10-06,6621.19,0.006458723
2018-10-07,6589.12,-0.00484354
2018-10-08,6584.83,-0.000651073
2018-10-09,6653.09,0.010366251
2018-10-10,6633.75,-0.00290692
2018-10-11,6582.46,-0.007731675
2018-10-12,6234.37,-0.052881446
2018-10-13,6285.59,0.008215746
2018-10-14,6314.88,0.004659865
2018-10-15,6328.55,0.002164728
2018-10-16,6659.88,0.052354805
2018-10-17,6635.13,-0.003716283
2018-10-18,6635.74,9.19E-05
2018-10-19,6517.51,-0.017817154
2018-10-20,6483.83,-0.005167618
2018-10-21,6532.68,0.007534127
2018-10-22,6529.67,-0.00046076
2018-10-23,6512.59,-0.002615752
2018-10-24,6472.8,-0.006109704
2018-10-25,6481.44,0.001334816
2018-10-26,6458.19,-0.003587166
2018-10-27,6468.83,0.00164752
2018-10-28,6457.06,-0.001819494
2018-10-29,6481.32,0.003757128
2018-10-30,6292.65,-0.029109811
2018-10-31,6331.78,0.006218366
2018-11-01,6366.72,0.005518196
2018-11-02,6379.97,0.002081134
2018-11-03,6425.44,0.007126993
2018-11-04,6388.19,-0.005797268
2018-11-05,6351.06,-0.005812288
2018-11-06,6415.44,0.010136891
2018-11-07,6474.85,0.009260472
2018-11-08,6574.8,0.015436651
2018-11-09,6490.45,-0.012829288
2018-11-10,6413.78,-0.01181274
2018-11-11,6429.9,0.002513338
2018-11-12,6434.28,0.000681193
2018-11-13,6411.35,-0.003563724
2018-11-14,6394.29,-0.002660906
2018-11-15,5788.61,-0.09472201
2018-11-16,5686.54,-0.017632903
2018-11-17,5609.96,-0.013466888
2018-11-18,5599.19,-0.0019198
2018-11-19,5638.86,0.007084953
2018-11-20,4889.2,-0.132945312
2018-11-21,4450.71,-0.089685429
2018-11-22,4613.45,0.036564953
2018-11-23,4307.39,-0.066340808
2018-11-24,4376.9,0.016137382
2018-11-25,3895.84,-0.10990884
2018-11-26,4039.84,0.036962504
2018-11-27,3811.92,-0.056418076
2018-11-28,3832.92,0.005509035
2018-11-29,4267.24,0.113313088
2018-11-30,4279.48,0.002868365
2018-12-01,4009.69,-0.063042706
2018-12-02,4189.57,0.044861323
2018-12-03,4124.59,-0.015509945
2018-12-04,3878.84,-0.05958168
2018-12-05,3943.69,0.016718916
2018-12-06,3751.69,-0.048685368
2018-12-07,3466.76,-0.075947107
2018-12-08,3408.52,-0.016799548
2018-12-09,3424.71,0.004749862
2018-12-10,3550.55,0.036744717
2018-12-11,3433.81,-0.032879413
2018-12-12,3378.81,-0.016017194
2018-12-13,3438.1,0.017547598
2018-12-14,3294.64,-0.041726535
2018-12-15,3216.63,-0.023677853
2018-12-16,3221.98,0.001663231
2018-12-17,3217.05,-0.001530115
2018-12-18,3506.22,0.089886697
2018-12-19,3655.78,0.042655623
2018-12-20,3687.75,0.008745056
2018-12-21,4065.1,0.102325266
2018-12-22,3846.23,-0.053841234
2018-12-23,3960.57,0.029727811
2018-12-24,3941.62,-0.004784665
2018-12-25,4021.99,0.020390093
2018-12-26,3759.18,-0.065343275
2018-12-27,3781.61,0.005966727
2018-12-28,3587.7,-0.051277102
2018-12-29,3854.42,0.074342894
2018-12-30,3778.19,-0.019777295
2018-12-31,3809.73,0.008347913
2019-01-01,3692.53,-0.030763335
2019-01-02,3794.26,0.027550216
2019-01-03,3872.17,0.020533648
2019-01-04,3776.53,-0.024699329
2019-01-05,3815.27,0.010258094
2019-01-06,3787.31,-0.007328446
2019-01-07,4013.52,0.059728409
2019-01-08,3989.67,-0.005942415
2019-01-09,3973.59,-0.004030409
2019-01-10,3982.23,0.002174356
2019-01-11,3623.85,-0.089994802
2019-01-12,3632.85,0.002483547
2019-01-13,3598.44,-0.009471902
2019-01-14,3495.83,-0.028515134
2019-01-15,3648.05,0.043543307
2019-01-16,3567.8,-0.021998054
2019-01-17,3597.65,0.0083665
2019-01-18,3620.98,0.006484789
2019-01-19,3597.79,-0.006404344
2019-01-20,3674.59,0.021346438
2019-01-21,3539.17,-0.036853091
2019-01-22,3531,-0.002308451
2019-01-23,3571.27,0.011404701
2019-01-24,3555.7,-0.004359794
2019-01-25,3565.64,0.002795511
2019-01-26,3564.82,-0.000229973
2019-01-27,3563.61,-0.000339428
2019-01-28,3553.12,-0.002943644
2019-01-29,3432.22,-0.034026433
2019-01-30,3413.38,-0.005489159
2019-01-31,3457.88,0.013036931
2019-02-01,3431.94,-0.007501706
2019-02-02,3464.49,0.009484432
2019-02-03,3486.58,0.006376119
2019-02-04,3454.03,-0.009335796
2019-02-05,3464,0.002886483
2019-02-06,3469.89,0.001700346
2019-02-07,3405.84,-0.018458798
2019-02-08,3394.01,-0.003473446
2019-02-09,3664.28,0.079631468
2019-02-10,3667.41,0.000854192
2019-02-11,3675.69,0.002257724
2019-02-12,3631.44,-0.012038556
2019-02-13,3633.97,0.000696693
2019-02-14,3610.06,-0.006579581
2019-02-15,3589.66,-0.005650876
2019-02-16,3601.23,0.003223146
2019-02-17,3622.59,0.005931307
2019-02-18,3665.08,0.011729177
2019-02-19,3886.52,0.060418872
2019-02-20,3915.01,0.007330465
2019-02-21,3976.81,0.0157854
2019-02-22,3934.81,-0.010561229
2019-02-23,3973.64,0.009868329
2019-02-24,4115.34,0.035659999
2019-02-25,3742.87,-0.09050771
2019-02-26,3824.68,0.021857559
2019-02-27,3809.21,-0.004044783
2019-02-28,3813.38,0.001094715
2019-03-01,3815.61,0.000584783
2019-03-02,3815.75,3.67E-05
2019-03-03,3819.65,0.00102208
2019-03-04,3806.95,-0.003324912
2019-03-05,3712.81,-0.024728457
2019-03-06,3852.46,0.037613021
2019-03-07,3860.51,0.002089574
2019-03-08,3871.64,0.002883039
2019-03-09,3861.88,-0.002520896
2019-03-10,3941.6,0.020642796
2019-03-11,3923.56,-0.004576822
2019-03-12,3860.36,-0.01610782
2019-03-13,3876.48,0.004175776
2019-03-14,3865.82,-0.002749917
2019-03-15,3876.7,0.002814409
2019-03-16,3925.46,0.012577708
2019-03-17,4007.71,0.020952958
2019-03-18,3980.99,-0.006667149
2019-03-19,3986.71,0.001436829
2019-03-20,4013.58,0.006739893
2019-03-21,4045.57,0.00797044
2019-03-22,3983.32,-0.015387201
2019-03-23,3989.16,0.001466114
2019-03-24,4008.95,0.004960944
2019-03-25,3993.39,-0.003881316
2019-03-26,3927.58,-0.016479733
2019-03-27,3938.66,0.002821076
2019-03-28,4036.16,0.024754612
2019-03-29,4028.39,-0.001925097
2019-03-30,4103.32,0.018600483
2019-03-31,4103.86,0.000131601
2019-04-01,4103.52,-8.28E-05
2019-04-02,4146.32,0.01043007
2019-04-03,4862.23,0.172661541
2019-04-04,4955.83,0.019250426
2019-04-05,4899.02,-0.011463266
2019-04-06,5014.96,0.023665958
2019-04-07,5041.87,0.005365945
2019-04-08,5176.98,0.026797597
2019-04-09,5266.89,0.017367268
2019-04-10,5172.18,-0.017982149
2019-04-11,5308.91,0.026435662
2019-04-12,5047.79,-0.049185238
2019-04-13,5082.47,0.006870333
2019-04-14,5072.99,-0.001865235
2019-04-15,5149.31,0.015044382
2019-04-16,5039.88,-0.021251391
2019-04-17,5213.6,0.034469075
2019-04-18,5218.96,0.00102808
2019-04-19,5274.77,0.010693701
2019-04-20,5280.35,0.001057866
2019-04-21,5307.69,0.005177687
2019-04-22,5311.16,0.000653768
2019-04-23,5380.94,0.013138373
2019-04-24,5557.93,0.032892023
2019-04-25,5452.1,-0.019041262
2019-04-26,5203.09,-0.04567231
2019-04-27,5295.85,0.017827868
2019-04-28,5256.98,-0.007339709
2019-04-29,5257.8,0.000155983
2019-04-30,5199.76,-0.011038838
2019-05-01,5292.8,0.017893134
2019-05-02,5354.59,0.01167435
2019-05-03,5450.71,0.017950954
2019-05-04,5731.49,0.051512555
2019-05-05,5803.94,0.012640692
2019-05-06,5749.32,-0.009410848
2019-05-07,5715.76,-0.005837212
2019-05-08,5841.05,0.021920095
2019-05-09,5957.86,0.019998117
2019-05-10,6168.27,0.035316372
2019-05-11,6370.23,0.032741757
2019-05-12,7258.26,0.13940313
2019-05-13,6953.75,-0.041953581
2019-05-14,7805.98,0.122556894
2019-05-15,7990.06,0.023581921
2019-05-16,8192.22,0.025301437
2019-05-17,7875.91,-0.038611024
2019-05-18,7343.37,-0.067616314
2019-05-19,7300.66,-0.005816131
2019-05-20,8168.73,0.118902949
2019-05-21,7976.85,-0.023489575
2019-05-22,7958.37,-0.002316704
2019-05-23,7665.8,-0.036762553
2019-05-24,7861.81,0.025569412
2019-05-25,7977.24,0.01468237
2019-05-26,8037.63,0.007570287
2019-05-27,8631.08,0.073833954
2019-05-28,8816.03,0.021428373
2019-05-29,8726.98,-0.010100918
2019-05-30,8650.68,-0.008743002
2019-05-31,8310.89,-0.039278993
2019-06-01,8575.65,0.031856997
2019-06-02,8554.26,-0.002494272
2019-06-03,8743.71,0.02214686
2019-06-04,8173.63,-0.065198869
2019-06-05,7683.64,-0.059947661
2019-06-06,7812.45,0.01676419
2019-06-07,7821.12,0.001109767
2019-06-08,8036.11,0.02748839
2019-06-09,7942.54,-0.011643693
2019-06-10,7668.03,-0.034561992
2019-06-11,8002.73,0.04364876
2019-06-12,7897.98,-0.013089283
2019-06-13,8145.06,0.031283949
2019-06-14,8227.63,0.010137433
2019-06-15,8671.51,0.053949922
2019-06-16,8818.61,0.016963597
2019-06-17,8978.77,0.018161592
2019-06-18,9312.87,0.037209996
2019-06-19,9094.02,-0.023499737
2019-06-20,9285.93,0.021102879
2019-06-21,9548.31,0.028255651
2019-06-22,10118.36,0.059701664
2019-06-23,10704.92,0.057969869
2019-06-24,10846.13,0.013191131
2019-06-25,11045.55,0.018386282
2019-06-26,11808.42,0.069065823
2019-06-27,12996.12,0.100580772
2019-06-28,11178.68,-0.139844815
2019-06-29,12352.2,0.104978405
2019-06-30,11972.56,-0.030734606
2019-07-01,10888.1,-0.09057879
2019-07-02,10639.05,-0.022873596
2019-07-03,10822.76,0.017267519
2019-07-04,11975.64,0.106523659
2019-07-05,11229.61,-0.062295627
2019-07-06,10987.25,-0.021582228
2019-07-07,11279.48,0.026597192
2019-07-08,11436.43,0.013914649
2019-07-09,12260.28,0.07203734
2019-07-10,12544.17,0.023155262
2019-07-11,12166.4,-0.030115185
2019-07-12,11385.06,-0.064221134
2019-07-13,11804.56,0.036846534
2019-07-14,11418.51,-0.032703464
2019-07-15,10285.46,-0.099229234
2019-07-16,10911.35,0.060851921
2019-07-17,9538.83,-0.125788285
2019-07-18,9657.3,0.012419762
2019-07-19,10636.16,0.101359593
2019-07-20,10536.57,-0.009363342
2019-07-21,10774.28,0.022560473
2019-07-22,10607.46,-0.015483169
2019-07-23,10343.32,-0.024901343
2019-07-24,9936.38,-0.039343267
2019-07-25,9799.31,-0.013794762
2019-07-26,9878.23,0.008053628
2019-07-27,9846,-0.00326273
2019-07-28,9447.68,-0.040455007
2019-07-29,9534.76,0.009217078
2019-07-30,9510.59,-0.002534935
2019-07-31,9568.44,0.006082693
2019-08-01,10063,0.051686586
2019-08-02,10361.31,0.029644241
2019-08-03,10529.17,0.016200654
2019-08-04,10791.2,0.024886102
2019-08-05,10951.59,0.014863037
2019-08-06,11818.53,0.079161108
2019-08-07,11510.16,-0.026092077
2019-08-08,11970.66,0.040008132
2019-08-09,12024.33,0.004483462
2019-08-10,11852.56,-0.014285203
2019-08-11,11327.84,-0.044270605
2019-08-12,11550,0.019611859
2019-08-13,11381.24,-0.014611255
2019-08-14,10903.65,-0.041962914
2019-08-15,10016.22,-0.081388342
2019-08-16,10295.88,0.027920713
2019-08-17,10324.99,0.002827345
2019-08-18,10224.22,-0.009759816
2019-08-19,10309.87,0.008377167
2019-08-20,10895.97,0.056848437
2019-08-21,10743.79,-0.013966632
2019-08-22,10124.06,-0.057682624
2019-08-23,10127.79,0.000368429
2019-08-24,10385.51,0.025446815
2019-08-25,10145.01,-0.023157264
2019-08-26,10090.06,-0.005416456
2019-08-27,10334.91,0.024266456
2019-08-28,10167.89,-0.01616076
2019-08-29,9753.49,-0.040755752
2019-08-30,9485.14,-0.027513229
2019-08-31,9588.99,0.010948705
2019-09-01,9607.29,0.001908439
2019-09-02,9729.27,0.012696609
2019-09-03,10323.02,0.061027189
2019-09-04,10620.17,0.028785181
2019-09-05,10573.52,-0.004392585
2019-09-06,10570.25,-0.000309263
2019-09-07,10350.75,-0.020765829
2019-09-08,10461.55,0.010704538
2019-09-09,10404.33,-0.005469553
2019-09-10,10321.93,-0.00791978
2019-09-11,10121.1,-0.019456633
2019-09-12,10150.71,0.002925571
2019-09-13,10401.32,0.024688913
2019-09-14,10355.63,-0.004392712
2019-09-15,10349.55,-0.00058712
2019-09-16,10305.68,-0.004238832
2019-09-17,10268.42,-0.003615482
2019-09-18,10203.07,-0.006364173
2019-09-19,10158.85,-0.00433399
2019-09-20,10253.23,0.009290422
2019-09-21,10178.44,-0.007294287
2019-09-22,9997.2,-0.017806265
2019-09-23,10041.3,0.004411235
2019-09-24,9699.5,-0.034039417
2019-09-25,8702.71,-0.102767153
2019-09-26,8446.24,-0.029470131
2019-09-27,8098.81,-0.04113428
2019-09-28,8183.48,0.010454622
2019-09-29,8225.11,0.005087078
2019-09-30,8064.38,-0.01954138
2019-10-01,8271.29,0.025657273
2019-10-02,8366.5,0.011510901
2019-10-03,8350.13,-0.001956613
